date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:19:05	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:19:03%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:05	118536/118536	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2017:59:28%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/imagem_natal.jpeg	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/imagem_natal.jpg	(from http://saogoncalodoamarante.ce.gov.br/portal/)
23:19:06	124034/124034	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jun%202021%2011:23:21%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/botaovacinacaogeral.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/botaovacinacaogeral.png	(from http://saogoncalodoamarante.ce.gov.br/portal/)
23:19:06	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:19:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:07	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:19:06%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/less/images/icon/icon_hits2.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/less/images/icon/icon_hits2.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:08	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:19:06%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/less/images/icon/icon_author.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/less/images/icon/icon_author.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:09	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:19:07%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/less/images/icon/icon_date2.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/less/images/icon/icon_date2.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:09	927/927	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/point.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/point.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:10	1240/1240	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_hits2.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_hits2.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:10	1310/1310	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_author.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_author.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:10	1278/1278	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_date2.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_date2.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:10	3047/3047	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/new.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/new.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:11	3045/3045	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/hot.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/hot.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:11	3046/3046	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/cool.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/cool.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:11	3046/3046	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/best.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/best.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:12	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:19:10%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/styling/blue/icon_user.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/styling/blue/icon_user.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:12	1206/1206	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_cong.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_cong.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:12	1241/1241	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_date.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_date.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:13	1220/1220	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_hits.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_hits.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:13	1191/1191	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_tru.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_tru.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:13	1261/1261	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_cong2.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_cong2.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:13	1093/1093	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/row_left_slide.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/row_left_slide.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:14	2899/2899	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/row_right_slide.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/row_right_slide.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:14	4637/4637	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/youtube.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/youtube.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:14	3026/3026	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_email.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_email.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:14	3061/3061	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_send.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/icon/icon_send.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:15	3711/3711	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/bg/play-video.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/bg/play-video.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:16	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:19:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/styling/red/play-video.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/styling/red/play-video.a3.delayed	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:17	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:19:15%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/white-arrow-right.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/white-arrow-right.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:17	1487/1487	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern1.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern1.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:24	41651/41651	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern4.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern4.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:25	87444/87444	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern2.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern2.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:25	41651/41651	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern5.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern5.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:33	103869/103869	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern3.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern3.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:43	112099/112099	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern7.jpg	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern7.jpg	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:44	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfonte0a5.eot	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:44	129183/129183	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern6.jpg	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/pattern/body/pattern6.jpg	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:53	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfontd41d.eot	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:53	56780/56780	---M--	200	added ('OK')	font/woff2	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfonte0a5.woff2	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:55	3611/3611	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:08%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/more.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/more.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:56	313398/313398	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfonte0a5.svg	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:56	71508/71508	---M--	200	added ('OK')	font/woff	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfonte0a5.woff	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:57	1537/1537	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:08%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/comments.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/comments.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:57	3028/3028	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:08%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/hits.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/hits.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:58	3788/3788	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:08%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/transparent_star.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/transparent_star.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:58	1093/1093	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/blank.gif	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/blank.gif	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:58	3397/3397	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:08%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/nav-buttons.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_news_show_sp2/assets/images/nav-buttons.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:58	937/937	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay1.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay1.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:59	935/935	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay2.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay2.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:59	9289/9289	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/camera-loader.gif	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/camera-loader.gif	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:19:59	938/938	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay3.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay3.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:00	924/924	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay4.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay4.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:00	924/924	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay5.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay5.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:00	959/959	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay6.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay6.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:00	97/97	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay7.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay7.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:01	948/948	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay8.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay8.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:01	24198/24198	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/camera_skins.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/camera_skins.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:01	926/926	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay9.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay9.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:01	923/923	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:14%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay10.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/modules/mod_vina_camera_slider_content/assets/images/patterns/overlay10.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
